"","word","values"
"9454","makelloserer","0.2"
"9455","makellosest","0.2"
"9456","makellosesten","0.2"
"9457","makellosestem","0.2"
"9458","makelloserem","0.2"
"9459","makelloser","0.2"
"9460","makelloseste","0.2"
"9461","makellosester","0.2"
"9462","makellosestes","0.2"
"9463","makellosem","0.2"
"9464","makellosen","0.2"
"9465","makellose","0.2"
"9466","makellosere","0.2"
"9467","malerisch","0.0753"
"9468","malerischster","0.0753"
"9469","malerischstes","0.0753"
"9470","malerischerem","0.0753"
"9471","malerischem","0.0753"
"9472","malerischeren","0.0753"
"9473","malerischen","0.0753"
"9474","malerischerer","0.0753"
"9475","malerischste","0.0753"
"9476","malerischeres","0.0753"
"9477","malerischere","0.0753"
"9478","malerische","0.0753"
"9479","malerischst","0.0753"
"9480","malerischer","0.0753"
"9481","malerisches","0.0753"
"9482","malerischstem","0.0753"
"9483","malerischsten","0.0753"
"9484","markant","0.1935"
"9485","markantere","0.1935"
"9486","markanteres","0.1935"
"9487","markanterer","0.1935"
"9488","markante","0.1935"
"9489","markanteren","0.1935"
"9490","markantest","0.1935"
"9491","markanter","0.1935"
"9492","markanterem","0.1935"
"9493","markanteste","0.1935"
"9494","markantestes","0.1935"
"9495","markantester","0.1935"
"9496","markantem","0.1935"
"9497","markanten","0.1935"
"9498","markantesten","0.1935"
"9499","markantestem","0.1935"
"9500","markantes","0.1935"
"9501","massiv","0.0040"
"9502","massivstes","0.0040"
"9503","massiven","0.0040"
"9504","massivem","0.0040"
"9505","massiver","0.0040"
"9506","massives","0.0040"
"9507","massivst","0.0040"
"9508","massive","0.0040"
"9509","massiverem","0.0040"
"9510","massiveren","0.0040"
"9511","massivsten","0.0040"
"9512","massivstem","0.0040"
"9513","massiverer","0.0040"
"9514","massivster","0.0040"
"9515","massiveres","0.0040"
"9516","massivere","0.0040"
"9517","massivste","0.0040"
"9518","maximal","0.0040"
"9519","maximalem","0.0040"
"9520","maximalen","0.0040"
"9521","maximalste","0.0040"
"9522","maximaleres","0.0040"
"9523","maximalerer","0.0040"
"9524","maximalstem","0.0040"
"9525","maximalster","0.0040"
"9526","maximalsten","0.0040"
"9527","maximalstes","0.0040"
"9528","maximaleren","0.0040"
"9529","maximalerem","0.0040"
"9530","maximale","0.0040"
"9531","maximales","0.0040"
"9532","maximaler","0.0040"
"9533","maximalst","0.0040"
"9534","maximalere","0.0040"
"9535","maximieren","0.0040"
"9536","maximierten","0.0040"
"9537","maximierest","0.0040"
"9538","maximierte","0.0040"
"9539","maximierst","0.0040"
"9540","maximier","0.0040"
"9541","maximieret","0.0040"
"9542","maximiert","0.0040"
"9543","maximiere","0.0040"
"9544","maximiertet","0.0040"
"9545","maximiertest","0.0040"
"9546","meisterhaft","0.0040"
"9547","meisterhaftest","0.0040"
"9548","meisterhaftes","0.0040"
"9549","meisterhafter","0.0040"
"9550","meisterhaftestes","0.0040"
"9551","meisterhafterem","0.0040"
"9552","meisterhaftester","0.0040"
"9553","meisterhaftestem","0.0040"
"9554","meisterhaftesten","0.0040"
"9555","meisterhafteren","0.0040"
"9556","meisterhafterer","0.0040"
"9557","meisterhafteres","0.0040"
"9558","meisterhaftem","0.0040"
"9559","meisterhaften","0.0040"
"9560","meisterhafte","0.0040"
"9561","meisterhafteste","0.0040"
"9562","meisterhaftere","0.0040"
"9563","meisterlich","0.0040"
"9564","meisterlichem","0.0040"
"9565","meisterlichen","0.0040"
"9566","meisterlicher","0.0040"
"9567","meisterliches","0.0040"
"9568","meisterlichst","0.0040"
"9569","meisterlichstes","0.0040"
"9570","meisterliche","0.0040"
"9571","meisterlichster","0.0040"
"9572","meisterlichstem","0.0040"
"9573","meisterlichsten","0.0040"
"9574","meisterlicherem","0.0040"
"9575","meisterlicheren","0.0040"
"9576","meisterlichere","0.0040"
"9577","meisterlichste","0.0040"
"9578","meisterlicherer","0.0040"
"9579","meisterlicheres","0.0040"
"9580","menschenwürdig","0.0040"
"9581","menschenwürdigeren","0.0040"
"9582","menschenwürdigerem","0.0040"
"9583","menschenwürdigster","0.0040"
"9584","menschenwürdige","0.0040"
"9585","menschenwürdigerer","0.0040"
"9586","menschenwürdigstes","0.0040"
"9587","menschenwürdigeres","0.0040"
"9588","menschenwürdigsten","0.0040"
"9589","menschenwürdigst","0.0040"
"9590","menschenwürdigstem","0.0040"
"9591","menschenwürdigere","0.0040"
"9592","menschenwürdigste","0.0040"
"9593","menschenwürdiger","0.0040"
"9594","menschenwürdiges","0.0040"
"9595","menschenwürdigem","0.0040"
"9596","menschenwürdigen","0.0040"
"9597","menschlich","0.3324"
"9598","menschlichst","0.3324"
"9599","menschlichstes","0.3324"
"9600","menschlichster","0.3324"
"9601","menschlichste","0.3324"
"9602","menschlichere","0.3324"
"9603","menschlicher","0.3324"
"9604","menschliches","0.3324"
"9605","menschlichem","0.3324"
"9606","menschlichen","0.3324"
"9607","menschlichsten","0.3324"
"9608","menschlicherer","0.3324"
"9609","menschlicheres","0.3324"
"9610","menschliche","0.3324"
"9611","menschlichstem","0.3324"
"9612","menschlicheren","0.3324"
"9613","menschlicherem","0.3324"
"9614","messbar","0.0040"
"9615","mild","0.3303"
"9616","milden","0.3303"
"9617","mildem","0.3303"
"9618","milde","0.3303"
"9619","mildste","0.3303"
"9620","mildstes","0.3303"
"9621","mildster","0.3303"
"9622","mildere","0.3303"
"9623","mildst","0.3303"
"9624","milderen","0.3303"
"9625","mildstem","0.3303"
"9626","mildsten","0.3303"
"9627","milderem","0.3303"
"9628","milderer","0.3303"
"9629","milderes","0.3303"
"9630","mildes","0.3303"
"9631","milder","0.3303"
"9632","miteinander","0.3697"
"9633","mitfühlen","0.0922"
"9634","mitfühltest","0.0922"
"9635","mitgefühlt","0.0922"
"9636","mitfühlt","0.0922"
"9637","mitfühlet","0.0922"
"9638","mitfühlten","0.0922"
"9639","mitfühl","0.0922"
"9640","mitfühle","0.0922"
"9641","mitfühlest","0.0922"
"9642","mitfühltet","0.0922"
"9643","mitfühlst","0.0922"
"9644","mitfühlte","0.0922"
"9645","mitmenschlich","0.0040"
"9646","mitmenschlichere","0.0040"
"9647","mitmenschliches","0.0040"
"9648","mitmenschlichsten","0.0040"
"9649","mitmenschlichstem","0.0040"
"9650","mitmenschliche","0.0040"
"9651","mitmenschlicher","0.0040"
"9652","mitmenschlichste","0.0040"
"9653","mitmenschlichst","0.0040"
"9654","mitmenschlichstes","0.0040"
"9655","mitmenschlichster","0.0040"
"9656","mitmenschlichem","0.0040"
"9657","mitmenschlichen","0.0040"
"9658","mitmenschlicherem","0.0040"
"9659","mitmenschlicheren","0.0040"
"9660","mitmenschlicheres","0.0040"
"9661","mitmenschlicherer","0.0040"
"9662","mobil","0.0040"
"9663","mobilerer","0.0040"
"9664","mobilste","0.0040"
"9665","mobilsten","0.0040"
"9666","mobileres","0.0040"
"9667","mobilstem","0.0040"
"9668","mobilerem","0.0040"
"9669","mobilere","0.0040"
"9670","mobileren","0.0040"
"9671","mobilen","0.0040"
"9672","mobilem","0.0040"
"9673","mobiler","0.0040"
"9674","mobiles","0.0040"
"9675","mobilstes","0.0040"
"9676","mobilst","0.0040"
"9677","mobilster","0.0040"
"9678","mobile","0.0040"
"9679","mobilisieren","0.0040"
"9680","mobilisierst","0.0040"
"9681","mobilisierte","0.0040"
"9682","mobilisierest","0.0040"
"9683","mobilisierten","0.0040"
"9684","mobilisiertet","0.0040"
"9685","mobilisiertest","0.0040"
"9686","mobilisieret","0.0040"
"9687","mobilisiere","0.0040"
"9688","mobilisier","0.0040"
"9689","mobilisiert","0.0040"
"9690","modern","0.2287"
"9691","moderneren","0.2287"
"9692","modernerem","0.2287"
"9693","modernem","0.2287"
"9694","modernes","0.2287"
"9695","moderner","0.2287"
"9696","modernerer","0.2287"
"9697","modernen","0.2287"
"9698","moderne","0.2287"
"9699","moderneres","0.2287"
"9700","modernstes","0.2287"
"9701","modernste","0.2287"
"9702","modernst","0.2287"
"9703","modernster","0.2287"
"9704","modernstem","0.2287"
"9705","modernsten","0.2287"
"9706","modernere","0.2287"
"9707","modernisieren","0.0040"
"9708","mondän","0.0040"
"9709","mondänsten","0.0040"
"9710","mondäneren","0.0040"
"9711","mondänes","0.0040"
"9712","mondäneres","0.0040"
"9713","mondänste","0.0040"
"9714","mondänerer","0.0040"
"9715","mondänstem","0.0040"
"9716","mondänst","0.0040"
"9717","mondänerem","0.0040"
"9718","mondäne","0.0040"
"9719","mondänem","0.0040"
"9720","mondänen","0.0040"
"9721","mondänstes","0.0040"
"9722","mondänere","0.0040"
"9723","mondänster","0.0040"
"9724","mondäner","0.0040"
"9725","monumental","0.0040"
"9726","monumentalere","0.0040"
"9727","monumentalerem","0.0040"
"9728","monumentaleres","0.0040"
"9729","monumentalstem","0.0040"
"9730","monumentalerer","0.0040"
"9731","monumentaler","0.0040"
"9732","monumentalste","0.0040"
"9733","monumentaleren","0.0040"
"9734","monumentalem","0.0040"
"9735","monumentalsten","0.0040"
"9736","monumentalen","0.0040"
"9737","monumentalst","0.0040"
"9738","monumentalstes","0.0040"
"9739","monumentalster","0.0040"
"9740","monumentales","0.0040"
"9741","monumentale","0.0040"
"9742","moralisch","0.0040"
"9743","moralischstes","0.0040"
"9744","moralischster","0.0040"
"9745","moralischste","0.0040"
"9746","moralischere","0.0040"
"9747","moralischstem","0.0040"
"9748","moralischerem","0.0040"
"9749","moralischst","0.0040"
"9750","moralischsten","0.0040"
"9751","moralischeres","0.0040"
"9752","moralischerer","0.0040"
"9753","moralisches","0.0040"
"9754","moralischeren","0.0040"
"9755","moralischen","0.0040"
"9756","moralischem","0.0040"
"9757","moralische","0.0040"
"9758","moralischer","0.0040"
"9759","motivieren","0.2248"
"9760","motiviert","0.3541"
"9761","motiviertest","0.3541"
"9762","motivierteres","0.3541"
"9763","motiviertestes","0.3541"
"9764","motivierterem","0.3541"
"9765","motiviertester","0.3541"
"9766","motivierteren","0.3541"
"9767","motivierte","0.3541"
"9768","motiviertesten","0.3541"
"9769","motivierterer","0.3541"
"9770","motiviertestem","0.3541"
"9771","motiviertes","0.3541"
"9772","motivierter","0.3541"
"9773","motivierteste","0.3541"
"9774","motiviertere","0.3541"
"9775","motiviertem","0.3541"
"9776","motivierten","0.3541"
"9777","mustergültig","0.0040"
"9778","mustergültigem","0.0040"
"9779","mustergültigstem","0.0040"
"9780","mustergültigsten","0.0040"
"9781","mustergültigen","0.0040"
"9782","mustergültigste","0.0040"
"9783","mustergültigster","0.0040"
"9784","mustergültiges","0.0040"
"9785","mustergültiger","0.0040"
"9786","mustergültige","0.0040"
"9787","mustergültigstes","0.0040"
"9788","mustergültigerem","0.0040"
"9789","mustergültigeren","0.0040"
"9790","mustergültigst","0.0040"
"9791","mustergültigere","0.0040"
"9792","mustergültigerer","0.0040"
"9793","mustergültigeres","0.0040"
"9794","mutig","0.3435"
"9795","mutige","0.3435"
"9796","mutiges","0.3435"
"9797","mutigstem","0.3435"
"9798","mutigsten","0.3435"
"9799","mutigere","0.3435"
"9800","mutigster","0.3435"
"9801","mutigen","0.3435"
"9802","mutigstes","0.3435"
"9803","mutigem","0.3435"
"9804","mutigerer","0.3435"
"9805","mutigeres","0.3435"
"9806","mutigste","0.3435"
"9807","mutiger","0.3435"
"9808","mutigerem","0.3435"
"9809","mutigeren","0.3435"
"9810","mutigst","0.3435"
"9811","mächtig","0.2277"
"9812","mächtigste","0.2277"
"9813","mächtigstem","0.2277"
"9814","mächtigerem","0.2277"
"9815","mächtiger","0.2277"
"9816","mächtigere","0.2277"
"9817","mächtiges","0.2277"
"9818","mächtigeren","0.2277"
"9819","mächtigerer","0.2277"
"9820","mächtigeres","0.2277"
"9821","mächtigst","0.2277"
"9822","mächtigsten","0.2277"
"9823","mächtigem","0.2277"
"9824","mächtigen","0.2277"
"9825","mächtigster","0.2277"
"9826","mächtigstes","0.2277"
"9827","mächtige","0.2277"
"9828","mögen","0.345"
"9829","möglich","0.0040"
"9830","möglichsten","0.0040"
"9831","möglichem","0.0040"
"9832","möglichen","0.0040"
"9833","möglichere","0.0040"
"9834","möglichstem","0.0040"
"9835","möglichster","0.0040"
"9836","möglichste","0.0040"
"9837","möglichstes","0.0040"
"9838","möglicher","0.0040"
"9839","möglicherer","0.0040"
"9840","mögliches","0.0040"
"9841","möglicheres","0.0040"
"9842","möglichst","0.0040"
"9843","mögliche","0.0040"
"9844","möglicherem","0.0040"
"9845","möglicheren","0.0040"
"9846","mühelos","0.0040"
"9847","mühelosere","0.0040"
"9848","müheloserer","0.0040"
"9849","müheloseres","0.0040"
"9850","mühelosester","0.0040"
"9851","müheloseren","0.0040"
"9852","mühelosestem","0.0040"
"9853","mühelosesten","0.0040"
"9854","müheloserem","0.0040"
"9855","müheloser","0.0040"
"9856","müheloses","0.0040"
"9857","mühelosen","0.0040"
"9858","mühelosem","0.0040"
"9859","mühelose","0.0040"
"9860","müheloseste","0.0040"
"9861","mühelosest","0.0040"
"9862","mühelosestes","0.0040"
"9863","nachahmenswert","0.0818"
"9864","nachahmenswerteren","0.0818"
"9865","nachahmenswertest","0.0818"
"9866","nachahmenswertesten","0.0818"
"9867","nachahmenswerterem","0.0818"
"9868","nachahmenswertestem","0.0818"
"9869","nachahmenswertem","0.0818"
"9870","nachahmenswerterer","0.0818"
"9871","nachahmenswerten","0.0818"
"9872","nachahmenswerteres","0.0818"
"9873","nachahmenswertester","0.0818"
"9874","nachahmenswerte","0.0818"
"9875","nachahmenswertestes","0.0818"
"9876","nachahmenswerter","0.0818"
"9877","nachahmenswertere","0.0818"
"9878","nachahmenswertes","0.0818"
"9879","nachahmenswerteste","0.0818"
"9880","nachhaltig","0.0040"
"9881","nachhaltigstem","0.0040"
"9882","nachhaltigsten","0.0040"
"9883","nachhaltigstes","0.0040"
"9884","nachhaltigster","0.0040"
"9885","nachhaltigeren","0.0040"
"9886","nachhaltigere","0.0040"
"9887","nachhaltigerem","0.0040"
"9888","nachhaltige","0.0040"
"9889","nachhaltiges","0.0040"
"9890","nachhaltiger","0.0040"
"9891","nachhaltigen","0.0040"
"9892","nachhaltigem","0.0040"
"9893","nachhaltigerer","0.0040"
"9894","nachhaltigste","0.0040"
"9895","nachhaltigeres","0.0040"
"9896","nachhaltigst","0.0040"
"9897","nah","0.2267"
"9898","nahste","0.2267"
"9899","nahsten","0.2267"
"9900","naherem","0.2267"
"9901","naheren","0.2267"
"9902","nahstem","0.2267"
"9903","nahere","0.2267"
"9904","naher","0.2267"
"9905","naherer","0.2267"
"9906","nahes","0.2267"
"9907","nahen","0.2267"
"9908","nahem","0.2267"
"9909","naheres","0.2267"
"9910","nahstes","0.2267"
"9911","nahst","0.2267"
"9912","nahster","0.2267"
"9913","nahe","0.2267"
"9914","namhaft","0.0040"
"9915","namhaftest","0.0040"
"9916","namhaftesten","0.0040"
"9917","namhaftestem","0.0040"
"9918","namhafte","0.0040"
"9919","namhafteste","0.0040"
"9920","namhaftere","0.0040"
"9921","namhafteres","0.0040"
"9922","namhaftestes","0.0040"
"9923","namhafterer","0.0040"
"9924","namhaftester","0.0040"
"9925","namhafteren","0.0040"
"9926","namhaften","0.0040"
"9927","namhafterem","0.0040"
"9928","namhaftem","0.0040"
"9929","namhaftes","0.0040"
"9930","namhafter","0.0040"
"9931","nennenswert","0.0040"
"9932","nennenswerteres","0.0040"
"9933","nennenswerterer","0.0040"
"9934","nennenswerterem","0.0040"
"9935","nennenswertere","0.0040"
"9936","nennenswerteren","0.0040"
"9937","nennenswerte","0.0040"
"9938","nennenswertestem","0.0040"
"9939","nennenswertes","0.0040"
"9940","nennenswerter","0.0040"
"9941","nennenswertesten","0.0040"
"9942","nennenswerten","0.0040"
"9943","nennenswertestes","0.0040"
"9944","nennenswertester","0.0040"
"9945","nennenswertest","0.0040"
"9946","nennenswertem","0.0040"
"9947","nennenswerteste","0.0040"
"9948","nett","0.1405"
"9949","netteren","0.1405"
"9950","netterem","0.1405"
"9951","nette","0.1405"
"9952","netten","0.1405"
"9953","netteste","0.1405"
"9954","netter","0.1405"
"9955","nettes","0.1405"
"9956","nettere","0.1405"
"9957","nettestem","0.1405"
"9958","nettem","0.1405"
"9959","nettestes","0.1405"
"9960","nettester","0.1405"
"9961","nettesten","0.1405"
"9962","netterer","0.1405"
"9963","netteres","0.1405"
"9964","nettest","0.1405"
"9965","neu","0.0040"
"9966","neuem","0.0040"
"9967","neuen","0.0040"
"9968","neustem","0.0040"
"9969","neusten","0.0040"
"9970","neuer","0.0040"
"9971","neueste","0.0040"
"9972","neust","0.0040"
"9973","neustes","0.0040"
"9974","neuster","0.0040"
"9975","neues","0.0040"
"9976","neuerem","0.0040"
"9977","neue","0.0040"
"9978","neueren","0.0040"
"9979","neuest","0.0040"
"9980","neuester","0.0040"
"9981","neueres","0.0040"
"9982","neuste","0.0040"
"9983","neuestes","0.0040"
"9984","neuere","0.0040"
"9985","neuerer","0.0040"
"9986","neuesten","0.0040"
"9987","neuestem","0.0040"
"9988","niedlich","0.0987"
"9989","niedlicherer","0.0987"
"9990","niedlicheres","0.0987"
"9991","niedlichsten","0.0987"
"9992","niedlicherem","0.0987"
"9993","niedlicheren","0.0987"
"9994","niedlichstem","0.0987"
"9995","niedlichster","0.0987"
"9996","niedlichstes","0.0987"
"9997","niedlichste","0.0987"
"9998","niedliche","0.0987"
"9999","niedlicher","0.0987"
"10000","niedliches","0.0987"
"10001","niedlichen","0.0987"
"10002","niedlichem","0.0987"
"10003","niedlichere","0.0987"
"10004","niedlichst","0.0987"
"10005","nutzbringend","0.0040"
"10006","nutzbringenderes","0.0040"
"10007","nutzbringenderer","0.0040"
"10008","nutzbringendem","0.0040"
"10009","nutzbringenden","0.0040"
"10010","nutzbringendstem","0.0040"
"10011","nutzbringender","0.0040"
"10012","nutzbringendsten","0.0040"
"10013","nutzbringendst","0.0040"
"10014","nutzbringendstes","0.0040"
"10015","nutzbringendere","0.0040"
"10016","nutzbringendster","0.0040"
"10017","nutzbringendes","0.0040"
"10018","nutzbringendste","0.0040"
"10019","nutzbringenderem","0.0040"
"10020","nutzbringende","0.0040"
"10021","nutzbringenderen","0.0040"
"10022","nähren","0.0040"
"10023","nährtest","0.0040"
"10024","nährst","0.0040"
"10025","nährte","0.0040"
"10026","nähr","0.0040"
"10027","nähret","0.0040"
"10028","nährten","0.0040"
"10029","nährt","0.0040"
"10030","nähre","0.0040"
"10031","nährtet","0.0040"
"10032","nährest","0.0040"
"10033","genährt","0.0040"
"10034","nützen","0.0040"
"10035","nütztest","0.0040"
"10036","nütze","0.0040"
"10037","nützet","0.0040"
"10038","nützt","0.0040"
"10039","nützest","0.0040"
"10040","nütztet","0.0040"
"10041","nützten","0.0040"
"10042","nützte","0.0040"
"10043","nütz","0.0040"
"10044","genützt","0.0040"
"10045","nützlich","0.2302"
"10046","nützlicherem","0.2302"
"10047","nützlichste","0.2302"
"10048","nützlichere","0.2302"
"10049","nützlichem","0.2302"
"10050","nützlicheren","0.2302"
"10051","nützlichen","0.2302"
"10052","nützlichsten","0.2302"
"10053","nützlichster","0.2302"
"10054","nützlichstes","0.2302"
"10055","nützlichstem","0.2302"
"10056","nützlichst","0.2302"
"10057","nützlicher","0.2302"
"10058","nützlicheres","0.2302"
"10059","nützliche","0.2302"
"10060","nützlicherer","0.2302"
"10061","nützliches","0.2302"
"10062","offensichtlich","0.0040"
"10063","offensichtlichst","0.0040"
"10064","offensichtlichsten","0.0040"
"10065","offensichtlichste","0.0040"
"10066","offensichtlichstem","0.0040"
"10067","offensichtlicherer","0.0040"
"10068","offensichtlicheres","0.0040"
"10069","offensichtlichen","0.0040"
"10070","offensichtliche","0.0040"
"10071","offensichtlichem","0.0040"
"10072","offensichtlicherem","0.0040"
"10073","offensichtlicheren","0.0040"
"10074","offensichtlichere","0.0040"
"10075","offensichtlicher","0.0040"
"10076","offensichtliches","0.0040"
"10077","offensichtlichster","0.0040"
"10078","offensichtlichstes","0.0040"
"10079","optimal","0.2162"
"10080","optimistisch","0.0040"
"10081","ordentlich","0.0073"
"10082","ordentlichen","0.0073"
"10083","ordentlichem","0.0073"
"10084","ordentlicheren","0.0073"
"10085","ordentliches","0.0073"
"10086","ordentlicher","0.0073"
"10087","ordentlicherem","0.0073"
"10088","ordentlicheres","0.0073"
"10089","ordentlicherer","0.0073"
"10090","ordentlichste","0.0073"
"10091","ordentliche","0.0073"
"10092","ordentlichstes","0.0073"
"10093","ordentlichst","0.0073"
"10094","ordentlichster","0.0073"
"10095","ordentlichstem","0.0073"
"10096","ordentlichsten","0.0073"
"10097","ordentlichere","0.0073"
"10098","ordnungsgemäß","0.0040"
"10099","ordnungsgemäße","0.0040"
"10100","ordnungsgemäßes","0.0040"
"10101","ordnungsgemäßer","0.0040"
"10102","ordnungsgemäßem","0.0040"
"10103","ordnungsgemäßen","0.0040"
"10104","ordnungsgemäßsten","0.0040"
"10105","ordnungsgemäßstem","0.0040"
"10106","ordnungsgemäßster","0.0040"
"10107","ordnungsgemäßstes","0.0040"
"10108","ordnungsgemäßerer","0.0040"
"10109","ordnungsgemäßeres","0.0040"
"10110","ordnungsgemäßerem","0.0040"
"10111","ordnungsgemäßst","0.0040"
"10112","ordnungsgemäßere","0.0040"
"10113","ordnungsgemäßeren","0.0040"
"10114","ordnungsgemäßste","0.0040"
"10115","original","0.0040"
"10116","packend","0.0040"
"10117","paradiesisch","0.2068"
"10118","paradiesisches","0.2068"
"10119","paradiesischstem","0.2068"
"10120","paradiesischerem","0.2068"
"10121","paradiesischsten","0.2068"
"10122","paradiesischerer","0.2068"
"10123","paradiesischeres","0.2068"
"10124","paradiesischeren","0.2068"
"10125","paradiesische","0.2068"
"10126","paradiesischste","0.2068"
"10127","paradiesischster","0.2068"
"10128","paradiesischen","0.2068"
"10129","paradiesischstes","0.2068"
"10130","paradiesischem","0.2068"
"10131","paradiesischst","0.2068"
"10132","paradiesischer","0.2068"
"10133","paradiesischere","0.2068"
"10134","partnerschaftlich","0.0040"
"10135","partnerschaftlichste","0.0040"
"10136","partnerschaftlichem","0.0040"
"10137","partnerschaftlichen","0.0040"
"10138","partnerschaftlicheres","0.0040"
"10139","partnerschaftlichstes","0.0040"
"10140","partnerschaftlicherer","0.0040"
"10141","partnerschaftlicher","0.0040"
"10142","partnerschaftliches","0.0040"
"10143","partnerschaftlicherem","0.0040"
"10144","partnerschaftlicheren","0.0040"
"10145","partnerschaftliche","0.0040"
"10146","partnerschaftlichst","0.0040"
"10147","partnerschaftlichster","0.0040"
"10148","partnerschaftlichere","0.0040"
"10149","partnerschaftlichsten","0.0040"
"10150","partnerschaftlichstem","0.0040"
"10151","passend","0.1201"
"10152","perfekt","0.7299"
"10153","perfekterer","0.7299"
"10154","perfektest","0.7299"
"10155","perfekteren","0.7299"
"10156","perfektes","0.7299"
"10157","perfekter","0.7299"
"10158","perfekterem","0.7299"
"10159","perfektester","0.7299"
"10160","perfektestes","0.7299"
"10161","perfektem","0.7299"
"10162","perfekten","0.7299"
"10163","perfektesten","0.7299"
"10164","perfekteres","0.7299"
"10165","perfekteste","0.7299"
"10166","perfektestem","0.7299"
"10167","perfektere","0.7299"
"10168","perfekte","0.7299"
"10169","pflegen","0.2325"
"10170","pflegst","0.2325"
"10171","pflegten","0.2325"
"10172","pflegtest","0.2325"
"10173","pflegt","0.2325"
"10174","pflege","0.2325"
"10175","pflegte","0.2325"
"10176","pflegest","0.2325"
"10177","pfleget","0.2325"
"10178","pflegtet","0.2325"
"10179","pfleg","0.2325"
"10180","gepflegt","0.2325"
"10181","phantasievoll","0.3064"
"10182","phantasievollerem","0.3064"
"10183","phantasievoller","0.3064"
"10184","phantasievollere","0.3064"
"10185","phantasievollstem","0.3064"
"10186","phantasievolles","0.3064"
"10187","phantasievolleren","0.3064"
"10188","phantasievollstes","0.3064"
"10189","phantasievollster","0.3064"
"10190","phantasievollste","0.3064"
"10191","phantasievollsten","0.3064"
"10192","phantasievollst","0.3064"
"10193","phantasievollerer","0.3064"
"10194","phantasievolleres","0.3064"
"10195","phantasievolle","0.3064"
"10196","phantasievollen","0.3064"
"10197","phantasievollem","0.3064"
"10198","phantastisch","0.565"
"10199","phänomenal","0.08"
"10200","phänomenalen","0.08"
"10201","phänomenalem","0.08"
"10202","phänomenale","0.08"
"10203","phänomenalster","0.08"
"10204","phänomenalstes","0.08"
"10205","phänomenalst","0.08"
"10206","phänomenalste","0.08"
"10207","phänomenaleres","0.08"
"10208","phänomenalerer","0.08"
"10209","phänomenalerem","0.08"
"10210","phänomenaleren","0.08"
"10211","phänomenales","0.08"
"10212","phänomenalsten","0.08"
"10213","phänomenalstem","0.08"
"10214","phänomenaler","0.08"
"10215","phänomenalere","0.08"
"10216","planmäßig","0.0040"
"10217","planmäßigst","0.0040"
"10218","planmäßigerem","0.0040"
"10219","planmäßigstem","0.0040"
"10220","planmäßigsten","0.0040"
"10221","planmäßigeren","0.0040"
"10222","planmäßigste","0.0040"
"10223","planmäßigerer","0.0040"
"10224","planmäßigstes","0.0040"
"10225","planmäßigeres","0.0040"
"10226","planmäßigere","0.0040"
"10227","planmäßigster","0.0040"
"10228","planmäßige","0.0040"
"10229","planmäßigem","0.0040"
"10230","planmäßigen","0.0040"
"10231","planmäßiger","0.0040"
"10232","planmäßiges","0.0040"
"10233","planvoll","0.0040"
"10234","planvollstes","0.0040"
"10235","planvollster","0.0040"
"10236","planvoller","0.0040"
"10237","planvollerem","0.0040"
"10238","planvollen","0.0040"
"10239","planvollem","0.0040"
"10240","planvollste","0.0040"
"10241","planvolleren","0.0040"
"10242","planvolle","0.0040"
"10243","planvolleres","0.0040"
"10244","planvollst","0.0040"
"10245","planvollerer","0.0040"
"10246","planvollere","0.0040"
"10247","planvollstem","0.0040"
"10248","planvollsten","0.0040"
"10249","planvolles","0.0040"
"10250","plausibel","0.0040"
"10251","plausiblere","0.0040"
"10252","plausible","0.0040"
"10253","plausibelstem","0.0040"
"10254","plausibelsten","0.0040"
"10255","plausibelste","0.0040"
"10256","plausibler","0.0040"
"10257","plausibles","0.0040"
"10258","plausibelst","0.0040"
"10259","plausiblem","0.0040"
"10260","plausibelstes","0.0040"
"10261","plausiblen","0.0040"
"10262","plausiblerem","0.0040"
"10263","plausibelster","0.0040"
"10264","plausibleren","0.0040"
"10265","plausiblerer","0.0040"
"10266","plausibleres","0.0040"
"10267","pompös","0.0040"
"10268","pompöseste","0.0040"
"10269","pompösest","0.0040"
"10270","pompösesten","0.0040"
"10271","pompösestes","0.0040"
"10272","pompösester","0.0040"
"10273","pompösem","0.0040"
"10274","pompösere","0.0040"
"10275","pompöseres","0.0040"
"10276","pompösestem","0.0040"
"10277","pompöse","0.0040"
"10278","pompöserer","0.0040"
"10279","pompöseren","0.0040"
"10280","pompöses","0.0040"
"10281","pompöser","0.0040"
"10282","pompöserem","0.0040"
"10283","pompösen","0.0040"
"10284","populär","0.0040"
"10285","positiv","0.0040"
"10286","potent","0.0864"
"10287","potenteres","0.0864"
"10288","potenterer","0.0864"
"10289","potenteste","0.0864"
"10290","potentere","0.0864"
"10291","potentem","0.0864"
"10292","potenten","0.0864"
"10293","potentester","0.0864"
"10294","potentest","0.0864"
"10295","potentestes","0.0864"
"10296","potente","0.0864"
"10297","potentes","0.0864"
"10298","potentesten","0.0864"
"10299","potenter","0.0864"
"10300","potentestem","0.0864"
"10301","potenteren","0.0864"
"10302","potenterem","0.0864"
"10303","prachtvoll","0.0040"
"10304","prachtvollstes","0.0040"
"10305","prachtvollst","0.0040"
"10306","prachtvolles","0.0040"
"10307","prachtvoller","0.0040"
"10308","prachtvollem","0.0040"
"10309","prachtvollen","0.0040"
"10310","prachtvolle","0.0040"
"10311","prachtvollere","0.0040"
"10312","prachtvollstem","0.0040"
"10313","prachtvollsten","0.0040"
"10314","prachtvolleres","0.0040"
